Date,Fixture,Season,League,Market,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2022-04-05,Wigan vs Accrington,2021_22,league1,Home,16,1.43,1.56,✅ Good,win,0.56
2022-04-05,Wigan vs Accrington,2021_22,league1,Draw,16,5.0,5.0,✅ Fair,loss,-1.0
2022-04-05,Bolton vs Portsmouth,2021_22,league1,Away,-5,2.22,3.04,✅ Good,loss,-1.0
2022-04-09,Fleetwood Town vs Accrington,2021_22,league1,Home,5,2.0,2.6,✅ Good,loss,-1.0
2022-04-09,Shrewsbury vs Ipswich,2021_22,league1,Home,2,2.16,3.22,✅ Excellent,loss,-1.0
2022-04-09,Rotherham vs Charlton,2021_22,league1,Away,-4,2.56,5.77,✅ Excellent,win,4.77
2022-04-09,Lincoln vs Wigan,2021_22,league1,Home,-8,2.75,3.89,✅ Good,loss,-1.0
2022-04-09,Cheltenham vs Portsmouth,2021_22,league1,Home,-8,2.75,2.99,✅ Fair,win,1.99
2022-04-09,Cheltenham vs Portsmouth,2021_22,league1,Away,-8,2.1,2.3,✅ Fair,loss,-1.0
2022-04-09,Oxford vs Sunderland,2021_22,league1,Away,-7,2.33,2.76,✅ Good,win,1.76
2022-04-09,AFC Wimbledon vs Milton Keynes Dons,2021_22,league1,Home,-15,3.0,4.37,✅ Good,loss,-1.0
2022-04-09,Cambridge vs Morecambe,2021_22,league1,Home,-2,2.09,2.39,✅ Good,win,1.39
2022-04-09,Bolton vs Sheffield Weds,2021_22,league1,Home,-5,2.73,3.06,✅ Fair,loss,-1.0
2022-04-09,Bolton vs Sheffield Weds,2021_22,league1,Away,-5,2.22,2.28,✅ Fair,loss,-1.0
2022-04-09,Gillingham vs Wycombe,2021_22,league1,Home,-11,3.67,4.49,✅ Good,loss,-1.0
2022-04-09,Gillingham vs Wycombe,2021_22,league1,Draw,-11,3.14,3.66,✅ Fair,win,2.66
2022-04-09,Doncaster vs Crewe,2021_22,league1,Draw,2,3.39,3.4,✅ Fair,loss,-1.0
2022-04-12,Portsmouth vs Rotherham,2021_22,league1,Home,4,2.24,3.23,✅ Excellent,win,2.23
2022-04-15,Cheltenham vs Gillingham,2021_22,league1,Home,0,2.0,2.05,✅ Fair,loss,-1.0
2022-04-15,Doncaster vs Bolton,2021_22,league1,Home,-6,3.0,4.15,✅ Good,loss,-1.0
2022-04-15,Accrington vs Burton,2021_22,league1,Home,0,2.0,2.02,✅ Fair,loss,-1.0
2022-04-15,Crewe vs AFC Wimbledon,2021_22,league1,Home,-4,2.73,3.14,✅ Fair,win,2.14
2022-04-15,Wycombe vs Plymouth,2021_22,league1,Draw,-1,3.17,3.52,✅ Fair,loss,-1.0
2022-04-15,Fleetwood Town vs Oxford,2021_22,league1,Home,-2,2.09,3.96,✅ Excellent,loss,-1.0
2022-04-15,Sunderland vs Shrewsbury,2021_22,league1,Away,0,3.54,4.83,✅ Good,loss,-1.0
2022-04-15,Portsmouth vs Lincoln,2021_22,league1,Draw,4,3.52,3.6,✅ Fair,loss,-1.0
2022-04-15,Portsmouth vs Lincoln,2021_22,league1,Away,4,3.7,4.53,✅ Good,loss,-1.0
2022-04-15,Charlton vs Morecambe,2021_22,league1,Draw,11,2.38,3.69,✅ Excellent,loss,-1.0
2022-04-16,Rotherham vs Ipswich,2021_22,league1,Draw,-9,2.64,3.29,✅ Good,loss,-1.0
2022-04-16,Rotherham vs Ipswich,2021_22,league1,Away,-9,2.9,3.19,✅ Fair,loss,-1.0
2022-04-16,Milton Keynes Dons vs Sheffield Weds,2021_22,league1,Home,-4,2.73,2.82,✅ Fair,loss,-1.0
2022-04-18,Lincoln vs Cheltenham,2021_22,league1,Draw,-1,3.17,3.45,✅ Fair,loss,-1.0
2022-04-18,Plymouth vs Sunderland,2021_22,league1,Away,-3,2.4,2.62,✅ Fair,loss,-1.0
2022-04-18,AFC Wimbledon vs Wycombe,2021_22,league1,Draw,-14,2.0,3.61,✅ Excellent,win,2.61
2022-04-18,Morecambe vs Portsmouth,2021_22,league1,Home,-6,3.0,3.22,✅ Fair,loss,-1.0
2022-04-18,Shrewsbury vs Doncaster,2021_22,league1,Away,9,4.5,5.77,✅ Good,loss,-1.0
2022-04-18,Gillingham vs Fleetwood Town,2021_22,league1,Home,0,2.0,2.34,✅ Good,loss,-1.0
2022-04-18,Bolton vs Accrington,2021_22,league1,Home,8,1.91,1.97,✅ Fair,win,0.97
2022-04-19,Sheffield Weds vs Crewe,2021_22,league1,Draw,11,2.38,6.21,✅ Excellent,loss,-1.0
2022-04-19,Sheffield Weds vs Crewe,2021_22,league1,Away,11,4.75,13.02,✅ Excellent,loss,-1.0
2022-04-19,Oxford vs Milton Keynes Dons,2021_22,league1,Away,-4,2.56,2.97,✅ Good,loss,-1.0
2022-04-19,Ipswich vs Wigan,2021_22,league1,Away,-8,2.1,2.77,✅ Good,loss,-1.0
2022-04-19,Burton vs Rotherham,2021_22,league1,Home,1,2.73,4.55,✅ Excellent,win,3.55
2022-04-19,Burton vs Rotherham,2021_22,league1,Draw,1,2.97,3.72,✅ Good,loss,-1.0
2022-04-19,Cambridge vs Charlton,2021_22,league1,Home,-2,2.09,3.04,✅ Excellent,loss,-1.0
2022-04-23,Rotherham vs Oxford,2021_22,league1,Away,-6,2.16,3.37,✅ Excellent,loss,-1.0
2022-04-23,Wycombe vs Sheffield Weds,2021_22,league1,Home,1,2.73,2.74,✅ Fair,win,1.74
2022-04-23,Wycombe vs Sheffield Weds,2021_22,league1,Draw,1,2.97,3.38,✅ Fair,loss,-1.0
2022-04-23,Milton Keynes Dons vs Morecambe,2021_22,league1,Draw,1,2.97,4.16,✅ Good,loss,-1.0
2022-04-23,Milton Keynes Dons vs Morecambe,2021_22,league1,Away,1,3.37,5.78,✅ Excellent,loss,-1.0
2022-04-23,Fleetwood Town vs AFC Wimbledon,2021_22,league1,Home,4,2.24,2.37,✅ Fair,loss,-1.0
2022-04-23,Portsmouth vs Gillingham,2021_22,league1,Draw,3,2.75,3.65,✅ Good,loss,-1.0
2022-04-23,Portsmouth vs Gillingham,2021_22,league1,Away,3,3.47,4.96,✅ Good,loss,-1.0
2022-04-23,Wigan vs Plymouth,2021_22,league1,Draw,4,3.52,3.54,✅ Fair,win,2.54
2022-04-23,Wigan vs Plymouth,2021_22,league1,Away,4,3.7,4.39,✅ Good,loss,-1.0
2022-04-23,Sunderland vs Cambridge,2021_22,league1,Draw,6,4.17,4.87,✅ Fair,loss,-1.0
2022-04-23,Sunderland vs Cambridge,2021_22,league1,Away,6,3.57,8.28,✅ Excellent,loss,-1.0
2022-04-23,Doncaster vs Burton,2021_22,league1,Home,1,2.73,3.03,✅ Fair,win,2.03
2022-04-23,Doncaster vs Burton,2021_22,league1,Draw,1,2.97,3.41,✅ Fair,loss,-1.0
2022-04-23,Charlton vs Shrewsbury,2021_22,league1,Draw,1,2.97,3.23,✅ Fair,loss,-1.0
2022-04-23,Charlton vs Shrewsbury,2021_22,league1,Away,1,3.37,3.42,✅ Fair,loss,-1.0
2022-04-23,Accrington vs Lincoln,2021_22,league1,Away,-5,2.22,3.45,✅ Excellent,loss,-1.0
2022-04-23,Crewe vs Ipswich,2021_22,league1,Home,-4,2.73,6.12,✅ Excellent,loss,-1.0
2022-04-23,Cheltenham vs Bolton,2021_22,league1,Draw,-11,3.14,3.5,✅ Fair,loss,-1.0
2022-04-26,Fleetwood Town vs Sheffield Weds,2021_22,league1,Home,-5,2.73,5.88,✅ Excellent,loss,-1.0
2022-04-26,Portsmouth vs Wigan,2021_22,league1,Home,1,2.73,3.08,✅ Fair,win,2.08
2022-04-26,Portsmouth vs Wigan,2021_22,league1,Draw,1,2.97,3.28,✅ Fair,loss,-1.0
2022-04-26,Sunderland vs Rotherham,2021_22,league1,Home,14,1.86,2.39,✅ Good,loss,-1.0
2022-04-30,Ipswich vs Charlton,2021_22,league1,Away,-4,2.56,3.61,✅ Good,loss,-1.0
2022-04-30,Shrewsbury vs Wigan,2021_22,league1,Home,-4,2.73,4.74,✅ Excellent,loss,-1.0
2022-04-30,Lincoln vs Crewe,2021_22,league1,Draw,4,3.52,3.83,✅ Fair,loss,-1.0
2022-04-30,Lincoln vs Crewe,2021_22,league1,Away,4,3.7,4.29,✅ Fair,loss,-1.0
2022-04-30,Sheffield Weds vs Portsmouth,2021_22,league1,Away,-3,2.4,5.37,✅ Excellent,loss,-1.0
2022-04-30,Morecambe vs Sunderland,2021_22,league1,Home,-5,2.73,4.54,✅ Excellent,loss,-1.0
2022-04-30,Plymouth vs Milton Keynes Dons,2021_22,league1,Away,-5,2.22,2.6,✅ Good,win,1.6
2022-04-30,Burton vs Wycombe,2021_22,league1,Home,-11,3.67,4.81,✅ Good,loss,-1.0
2022-04-30,Burton vs Wycombe,2021_22,league1,Draw,-11,3.14,3.92,✅ Good,loss,-1.0
2022-04-30,Cambridge vs Cheltenham,2021_22,league1,Home,0,2.0,2.72,✅ Good,loss,-1.0
2022-04-30,Bolton vs Fleetwood Town,2021_22,league1,Home,7,2.05,2.38,✅ Good,win,1.38
2022-04-30,Bolton vs Fleetwood Town,2021_22,league1,Draw,7,2.87,3.46,✅ Good,loss,-1.0
2022-04-30,AFC Wimbledon vs Accrington,2021_22,league1,Home,0,2.0,2.72,✅ Good,loss,-1.0
2022-04-30,Gillingham vs Rotherham,2021_22,league1,Home,2,2.16,5.24,✅ Excellent,loss,-1.0
2022-04-30,Gillingham vs Rotherham,2021_22,league1,Draw,2,3.39,3.81,✅ Fair,loss,-1.0
2022-04-30,Oxford vs Doncaster,2021_22,league1,Draw,-2,4.17,4.65,✅ Fair,win,3.65
2022-04-30,Oxford vs Doncaster,2021_22,league1,Away,-2,3.56,6.24,✅ Excellent,loss,-1.0
2022-07-30,Plymouth vs Barnsley,2022_23,league1,Away,-10,2.0,3.41,✅ Excellent,loss,-1.0
2022-07-30,Wycombe vs Burton,2022_23,league1,Away,8,4.0,4.54,✅ Fair,loss,-1.0
2022-07-30,Lincoln vs Exeter,2022_23,league1,Home,6,1.81,2.32,✅ Good,loss,-1.0
2022-07-30,Port Vale vs Fleetwood Town,2022_23,league1,Draw,-1,3.14,3.33,✅ Fair,loss,-1.0
2022-07-30,Port Vale vs Fleetwood Town,2022_23,league1,Away,-1,3.14,3.78,✅ Good,loss,-1.0
2022-07-30,Morecambe vs Shrewsbury,2022_23,league1,Home,6,1.81,2.88,✅ Excellent,loss,-1.0
2022-07-30,Sheffield Weds vs Portsmouth,2022_23,league1,Draw,1,3.16,3.72,✅ Good,win,2.72
2022-07-30,Sheffield Weds vs Portsmouth,2022_23,league1,Away,1,3.77,4.66,✅ Good,loss,-1.0
2022-07-30,Ipswich vs Bolton,2022_23,league1,Away,-4,2.63,4.03,✅ Excellent,loss,-1.0
2022-07-30,Cambridge vs Milton Keynes Dons,2022_23,league1,Home,-13,2.33,3.95,✅ Excellent,win,2.95
2022-07-30,Derby vs Oxford,2022_23,league1,Home,7,1.47,2.24,✅ Excellent,win,1.24
2022-07-30,Accrington vs Charlton,2022_23,league1,Home,-2,2.18,2.51,✅ Good,loss,-1.0
2022-07-30,Cheltenham vs Peterboro,2022_23,league1,Home,-8,2.82,2.92,✅ Fair,loss,-1.0
2022-07-30,Bristol Rvs vs Forest Green,2022_23,league1,Home,0,2.05,2.32,✅ Good,loss,-1.0
2022-08-06,Forest Green vs Ipswich,2022_23,league1,Home,-7,3.31,3.55,✅ Fair,loss,-1.0
2022-08-06,Shrewsbury vs Accrington,2022_23,league1,Away,-7,2.3,3.18,✅ Good,win,2.18
2022-08-06,Portsmouth vs Lincoln,2022_23,league1,Draw,1,3.16,3.68,✅ Fair,win,2.68
2022-08-06,Portsmouth vs Lincoln,2022_23,league1,Away,1,3.77,4.34,✅ Fair,loss,-1.0
2022-08-06,Peterboro vs Morecambe,2022_23,league1,Home,7,1.47,1.49,✅ Fair,win,0.49
2022-08-06,Oxford vs Cambridge,2022_23,league1,Draw,2,2.96,3.75,✅ Good,loss,-1.0
2022-08-06,Fleetwood Town vs Plymouth,2022_23,league1,Home,1,2.39,3.09,✅ Good,win,2.09
2022-08-06,Fleetwood Town vs Plymouth,2022_23,league1,Draw,1,3.16,3.38,✅ Fair,loss,-1.0
2022-08-06,Milton Keynes Dons vs Sheffield Weds,2022_23,league1,Home,-1,2.75,3.13,✅ Fair,loss,-1.0
2022-08-06,Milton Keynes Dons vs Sheffield Weds,2022_23,league1,Draw,-1,3.14,3.26,✅ Fair,loss,-1.0
2022-08-06,Charlton vs Derby,2022_23,league1,Away,-6,2.41,2.64,✅ Fair,loss,-1.0
2022-08-06,Burton vs Bristol Rvs,2022_23,league1,Home,3,2.39,2.6,✅ Fair,loss,-1.0
2022-08-06,Burton vs Bristol Rvs,2022_23,league1,Draw,3,3.06,3.27,✅ Fair,loss,-1.0
2022-08-06,Bolton vs Wycombe,2022_23,league1,Draw,-1,3.14,3.25,✅ Fair,loss,-1.0
2022-08-06,Barnsley vs Cheltenham,2022_23,league1,Away,9,3.88,4.41,✅ Fair,loss,-1.0
2022-08-06,Exeter vs Port Vale,2022_23,league1,Draw,-1,3.14,3.22,✅ Fair,loss,-1.0
2022-08-13,Lincoln vs Forest Green,2022_23,league1,Home,6,1.81,2.48,✅ Excellent,loss,-1.0
2022-08-13,Wycombe vs Shrewsbury,2022_23,league1,Draw,11,2.89,3.4,✅ Good,loss,-1.0
2022-08-13,Sheffield Weds vs Charlton,2022_23,league1,Home,5,1.61,1.65,✅ Fair,win,0.65
2022-08-13,Sheffield Weds vs Charlton,2022_23,league1,Away,5,4.73,5.25,✅ Fair,loss,-1.0
2022-08-13,Port Vale vs Bolton,2022_23,league1,Draw,-16,3.33,3.4,✅ Fair,win,2.4
2022-08-13,Port Vale vs Bolton,2022_23,league1,Away,-16,2.0,2.22,✅ Fair,loss,-1.0
2022-08-13,Morecambe vs Fleetwood Town,2022_23,league1,Home,-2,2.18,2.47,✅ Fair,loss,-1.0
2022-08-13,Plymouth vs Peterboro,2022_23,league1,Away,-15,2.0,2.69,✅ Good,loss,-1.0
2022-08-13,Derby vs Barnsley,2022_23,league1,Away,0,4.1,4.35,✅ Fair,loss,-1.0
2022-08-13,Cambridge vs Exeter,2022_23,league1,Away,-5,2.31,2.48,✅ Fair,loss,-1.0
2022-08-13,Accrington vs Burton,2022_23,league1,Home,9,1.82,1.97,✅ Fair,loss,-1.0
2022-08-13,Bristol Rvs vs Oxford,2022_23,league1,Away,-3,2.31,2.48,✅ Fair,loss,-1.0
2022-08-13,Ipswich vs Milton Keynes Dons,2022_23,league1,Draw,1,3.16,3.54,✅ Fair,loss,-1.0
2022-08-13,Ipswich vs Milton Keynes Dons,2022_23,league1,Away,1,3.77,4.41,✅ Fair,loss,-1.0
2022-08-13,Cheltenham vs Portsmouth,2022_23,league1,Home,-6,2.79,3.25,✅ Good,loss,-1.0
2022-08-16,Fleetwood Town vs Cheltenham,2022_23,league1,Home,5,1.61,2.14,✅ Excellent,loss,-1.0
2022-08-16,Peterboro vs Sheffield Weds,2022_23,league1,Home,0,2.05,2.85,✅ Excellent,win,1.85
2022-08-16,Oxford vs Lincoln,2022_23,league1,Away,-4,2.63,3.87,✅ Excellent,win,2.87
2022-08-16,Charlton vs Plymouth,2022_23,league1,Draw,3,3.06,3.39,✅ Fair,loss,-1.0
2022-08-16,Burton vs Ipswich,2022_23,league1,Home,-16,5.0,5.07,✅ Fair,loss,-1.0
2022-08-16,Burton vs Ipswich,2022_23,league1,Draw,-16,3.33,3.83,✅ Fair,loss,-1.0
2022-08-16,Exeter vs Wycombe,2022_23,league1,Draw,-1,3.14,3.32,✅ Fair,loss,-1.0
2022-08-16,Bolton vs Morecambe,2022_23,league1,Draw,14,2.8,4.2,✅ Excellent,loss,-1.0
2022-08-16,Portsmouth vs Cambridge,2022_23,league1,Home,7,1.47,1.64,✅ Good,win,0.64
2022-08-16,Milton Keynes Dons vs Port Vale,2022_23,league1,Home,7,1.47,2.2,✅ Excellent,win,1.2
2022-08-16,Shrewsbury vs Derby,2022_23,league1,Draw,-9,2.73,3.12,✅ Fair,win,2.12
2022-08-16,Barnsley vs Bristol Rvs,2022_23,league1,Draw,1,3.16,3.46,✅ Fair,loss,-1.0
2022-08-20,Fleetwood Town vs Derby,2022_23,league1,Home,-6,2.79,3.65,✅ Good,loss,-1.0
2022-08-20,Barnsley vs Wycombe,2022_23,league1,Draw,3,3.06,3.27,✅ Fair,loss,-1.0
2022-08-20,Bolton vs Sheffield Weds,2022_23,league1,Home,3,2.39,2.75,✅ Good,loss,-1.0
2022-08-20,Bolton vs Sheffield Weds,2022_23,league1,Draw,3,3.06,3.34,✅ Fair,loss,-1.0
2022-08-20,Burton vs Port Vale,2022_23,league1,Away,-5,2.31,2.5,✅ Fair,win,1.5
2022-08-20,Charlton vs Cambridge,2022_23,league1,Away,8,4.0,4.68,✅ Fair,loss,-1.0
2022-08-20,Exeter vs Cheltenham,2022_23,league1,Away,8,4.0,4.65,✅ Fair,win,3.65
2022-08-20,Milton Keynes Dons vs Accrington,2022_23,league1,Draw,2,2.96,3.51,✅ Good,win,2.51
2022-08-20,Oxford vs Morecambe,2022_23,league1,Draw,4,3.39,4.29,✅ Good,win,3.29
2022-08-20,Oxford vs Morecambe,2022_23,league1,Away,4,3.71,5.95,✅ Excellent,loss,-1.0
2022-08-20,Peterboro vs Lincoln,2022_23,league1,Away,6,4.0,4.04,✅ Fair,loss,-1.0
2022-08-20,Portsmouth vs Bristol Rvs,2022_23,league1,Draw,4,3.39,3.75,✅ Fair,loss,-1.0
2022-08-20,Portsmouth vs Bristol Rvs,2022_23,league1,Away,4,3.71,4.63,✅ Good,loss,-1.0
2022-08-20,Shrewsbury vs Ipswich,2022_23,league1,Home,-14,3.6,3.72,✅ Fair,loss,-1.0
2022-08-20,Shrewsbury vs Ipswich,2022_23,league1,Draw,-14,1.8,3.25,✅ Excellent,loss,-1.0
2022-08-20,Forest Green vs Plymouth,2022_23,league1,Home,4,2.29,2.58,✅ Fair,loss,-1.0
2022-08-27,Morecambe vs Milton Keynes Dons,2022_23,league1,Home,-6,2.79,3.36,✅ Good,loss,-1.0
2022-08-27,Lincoln vs Fleetwood Town,2022_23,league1,Home,0,2.05,2.1,✅ Fair,loss,-1.0
2022-08-27,Sheffield Weds vs Forest Green,2022_23,league1,Draw,10,3.38,3.96,✅ Fair,loss,-1.0
2022-08-27,Sheffield Weds vs Forest Green,2022_23,league1,Away,10,3.86,5.65,✅ Good,loss,-1.0
2022-08-27,Port Vale vs Portsmouth,2022_23,league1,Away,-7,2.3,2.4,✅ Fair,win,1.4
2022-08-27,Plymouth vs Bolton,2022_23,league1,Away,-8,2.29,2.9,✅ Good,loss,-1.0
2022-08-27,Wycombe vs Charlton,2022_23,league1,Draw,1,3.16,3.29,✅ Fair,win,2.29
2022-08-27,Cheltenham vs Oxford,2022_23,league1,Home,-1,2.75,3.13,✅ Fair,loss,-1.0
2022-08-27,Cheltenham vs Oxford,2022_23,league1,Draw,-1,3.14,3.52,✅ Fair,loss,-1.0
2022-08-27,Cambridge vs Burton,2022_23,league1,Home,9,1.82,2.21,✅ Good,win,1.21
2022-08-27,Bristol Rvs vs Shrewsbury,2022_23,league1,Home,4,2.29,2.48,✅ Fair,loss,-1.0
2022-08-27,Accrington vs Exeter,2022_23,league1,Home,0,2.05,2.66,✅ Good,loss,-1.0
2022-08-27,Ipswich vs Barnsley,2022_23,league1,Draw,14,2.8,3.82,✅ Good,win,2.82
2022-08-27,Derby vs Peterboro,2022_23,league1,Draw,-9,2.73,3.59,✅ Good,loss,-1.0
2022-08-27,Derby vs Peterboro,2022_23,league1,Away,-9,2.73,3.72,✅ Good,loss,-1.0
2022-09-03,Sheffield Weds vs Barnsley,2022_23,league1,Away,8,4.0,5.41,✅ Good,win,4.41
2022-09-03,Oxford vs Burton,2022_23,league1,Draw,10,3.38,4.13,✅ Good,loss,-1.0
2022-09-03,Oxford vs Burton,2022_23,league1,Away,10,3.86,5.15,✅ Good,loss,-1.0
2022-09-03,Forest Green vs Shrewsbury,2022_23,league1,Away,-6,2.41,2.71,✅ Fair,win,1.71
2022-09-03,Fleetwood Town vs Wycombe,2022_23,league1,Home,0,2.05,2.76,✅ Good,loss,-1.0
2022-09-03,Port Vale vs Cheltenham,2022_23,league1,Draw,1,3.16,3.54,✅ Fair,win,2.54
2022-09-03,Port Vale vs Cheltenham,2022_23,league1,Away,1,3.77,3.98,✅ Fair,loss,-1.0
2022-09-03,Bristol Rvs vs Morecambe,2022_23,league1,Home,7,1.47,1.97,✅ Excellent,loss,-1.0
2022-09-03,Bolton vs Charlton,2022_23,league1,Away,-4,2.63,3.32,✅ Good,loss,-1.0
2022-09-03,Accrington vs Ipswich,2022_23,league1,Home,-6,2.79,4.12,✅ Good,loss,-1.0
2022-09-03,Derby vs Plymouth,2022_23,league1,Draw,-1,3.14,3.42,✅ Fair,loss,-1.0
2022-09-03,Derby vs Plymouth,2022_23,league1,Away,-1,3.14,4.29,✅ Good,win,3.29
2022-09-03,Portsmouth vs Peterboro,2022_23,league1,Draw,1,3.16,3.42,✅ Fair,loss,-1.0
2022-09-03,Cambridge vs Lincoln,2022_23,league1,Home,2,2.08,2.44,✅ Good,win,1.44
2022-09-03,Cambridge vs Lincoln,2022_23,league1,Draw,2,2.96,3.33,✅ Fair,loss,-1.0
2022-09-06,Forest Green vs Accrington,2022_23,league1,Draw,-9,2.73,3.37,✅ Good,loss,-1.0
2022-09-06,Forest Green vs Accrington,2022_23,league1,Away,-9,2.73,2.99,✅ Fair,loss,-1.0
2022-09-13,Ipswich vs Bristol Rvs,2022_23,league1,Draw,10,3.38,4.91,✅ Good,loss,-1.0
2022-09-13,Ipswich vs Bristol Rvs,2022_23,league1,Away,10,3.86,8.92,✅ Excellent,loss,-1.0
2022-09-13,Barnsley vs Port Vale,2022_23,league1,Home,6,1.81,2.11,✅ Good,loss,-1.0
2022-09-13,Charlton vs Forest Green,2022_23,league1,Home,12,1.31,1.72,✅ Excellent,loss,-1.0
2022-09-13,Cheltenham vs Cambridge,2022_23,league1,Home,-3,2.79,2.88,✅ Fair,win,1.88
2022-09-13,Cheltenham vs Cambridge,2022_23,league1,Away,-3,2.31,2.35,✅ Fair,loss,-1.0
2022-09-13,Lincoln vs Derby,2022_23,league1,Home,-5,3.12,4.2,✅ Good,win,3.2
2022-09-13,Milton Keynes Dons vs Bolton,2022_23,league1,Home,-2,2.18,2.86,✅ Good,loss,-1.0
2022-09-13,Peterboro vs Fleetwood Town,2022_23,league1,Draw,4,3.39,4.04,✅ Good,loss,-1.0
2022-09-13,Peterboro vs Fleetwood Town,2022_23,league1,Away,4,3.71,5.04,✅ Good,win,4.04
2022-09-13,Plymouth vs Oxford,2022_23,league1,Draw,2,2.96,3.53,✅ Good,loss,-1.0
2022-09-13,Shrewsbury vs Exeter,2022_23,league1,Home,-6,2.79,2.97,✅ Fair,win,1.97
2022-09-13,Shrewsbury vs Exeter,2022_23,league1,Away,-6,2.41,2.44,✅ Fair,loss,-1.0
2022-09-13,Wycombe vs Accrington,2022_23,league1,Draw,-1,3.14,3.62,✅ Fair,loss,-1.0
2022-09-13,Wycombe vs Accrington,2022_23,league1,Away,-1,3.14,3.6,✅ Fair,loss,-1.0
2022-09-13,Morecambe vs Sheffield Weds,2022_23,league1,Home,-13,2.33,7.83,✅ Excellent,loss,-1.0
2022-09-17,Forest Green vs Morecambe,2022_23,league1,Draw,-1,3.14,3.54,✅ Fair,loss,-1.0
2022-09-17,Forest Green vs Morecambe,2022_23,league1,Away,-1,3.14,4.03,✅ Good,win,3.03
2022-09-17,Portsmouth vs Plymouth,2022_23,league1,Home,6,1.81,1.91,✅ Fair,loss,-1.0
2022-09-17,Port Vale vs Shrewsbury,2022_23,league1,Draw,-1,3.14,3.21,✅ Fair,loss,-1.0
2022-09-17,Port Vale vs Shrewsbury,2022_23,league1,Away,-1,3.14,3.24,✅ Fair,loss,-1.0
2022-09-17,Derby vs Wycombe,2022_23,league1,Away,-2,3.1,3.73,✅ Good,loss,-1.0
2022-09-17,Bristol Rvs vs Lincoln,2022_23,league1,Away,-3,2.31,2.65,✅ Good,win,1.65
2022-09-17,Cambridge vs Barnsley,2022_23,league1,Draw,-1,3.14,3.3,✅ Fair,loss,-1.0
2022-09-17,Bolton vs Peterboro,2022_23,league1,Home,0,2.05,2.17,✅ Fair,win,1.17
2022-09-17,Accrington vs Cheltenham,2022_23,league1,Away,-3,2.31,3.84,✅ Excellent,loss,-1.0
2022-09-17,Exeter vs Burton,2022_23,league1,Home,7,1.47,1.62,✅ Good,loss,-1.0
2022-09-17,Fleetwood Town vs Charlton,2022_23,league1,Home,0,2.05,3.03,✅ Excellent,loss,-1.0
2022-09-24,Shrewsbury vs Burton,2022_23,league1,Away,4,3.71,3.77,✅ Fair,loss,-1.0
2022-09-24,Forest Green vs Exeter,2022_23,league1,Draw,-9,2.73,3.36,✅ Good,loss,-1.0
2022-09-24,Barnsley vs Charlton,2022_23,league1,Draw,3,3.06,3.28,✅ Fair,loss,-1.0
2022-09-24,Bristol Rvs vs Accrington,2022_23,league1,Away,-7,2.3,2.44,✅ Fair,win,1.44
2022-09-24,Morecambe vs Cambridge,2022_23,league1,Home,-3,2.79,2.97,✅ Fair,loss,-1.0
2022-09-24,Morecambe vs Cambridge,2022_23,league1,Away,-3,2.31,2.37,✅ Fair,win,1.37
2022-09-24,Peterboro vs Port Vale,2022_23,league1,Draw,1,3.16,3.52,✅ Fair,loss,-1.0
2022-09-24,Peterboro vs Port Vale,2022_23,league1,Away,1,3.77,3.87,✅ Fair,loss,-1.0
2022-09-24,Sheffield Weds vs Wycombe,2022_23,league1,Home,5,1.61,1.63,✅ Fair,win,0.63
2022-09-24,Sheffield Weds vs Wycombe,2022_23,league1,Away,5,4.73,5.38,✅ Fair,loss,-1.0
2022-09-25,Plymouth vs Ipswich,2022_23,league1,Home,-5,3.12,3.24,✅ Fair,win,2.24
2022-10-01,Milton Keynes Dons vs Peterboro,2022_23,league1,Home,0,2.05,2.98,✅ Excellent,loss,-1.0
2022-10-01,Ipswich vs Portsmouth,2022_23,league1,Away,-3,2.31,4.22,✅ Excellent,loss,-1.0
2022-10-01,Fleetwood Town vs Barnsley,2022_23,league1,Home,-3,2.79,3.13,✅ Fair,loss,-1.0
2022-10-01,Port Vale vs Sheffield Weds,2022_23,league1,Home,-11,2.5,3.74,✅ Excellent,loss,-1.0
2022-10-01,Port Vale vs Sheffield Weds,2022_23,league1,Draw,-11,2.78,3.44,✅ Good,loss,-1.0
2022-10-01,Wycombe vs Plymouth,2022_23,league1,Away,-7,2.3,2.63,✅ Fair,win,1.63
2022-10-01,Exeter vs Bristol Rvs,2022_23,league1,Away,9,3.88,5.29,✅ Good,loss,-1.0
2022-10-01,Cheltenham vs Shrewsbury,2022_23,league1,Home,0,2.05,2.7,✅ Good,win,1.7
2022-10-01,Cambridge vs Derby,2022_23,league1,Home,1,2.39,3.34,✅ Good,loss,-1.0
2022-10-01,Cambridge vs Derby,2022_23,league1,Draw,1,3.16,3.39,✅ Fair,loss,-1.0
2022-10-01,Burton vs Forest Green,2022_23,league1,Home,6,1.81,1.87,✅ Fair,win,0.87
2022-10-01,Bolton vs Lincoln,2022_23,league1,Draw,2,2.96,3.83,✅ Good,loss,-1.0
2022-10-01,Accrington vs Morecambe,2022_23,league1,Home,5,1.61,1.69,✅ Fair,win,0.69
2022-10-01,Accrington vs Morecambe,2022_23,league1,Away,5,4.73,4.83,✅ Fair,loss,-1.0
2022-10-01,Charlton vs Oxford,2022_23,league1,Away,-3,2.31,3.22,✅ Good,loss,-1.0
2022-10-04,Plymouth vs Sheffield Weds,2022_23,league1,Home,-3,2.79,2.9,✅ Fair,win,1.9
